Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Reference Density Value (g / ml),Reference Density Uncertainty (g / ml),Estimated Density Value (g / ml),Estimated Density Uncertainty (g / ml)
850ee950e05e423b96f5e662a46770b0,298.15,101.325,1,CCOC(=O)CC,1.0,0.8840200000000001,0.0,0.9028435483005204,0.00023808339924821553
86817a6743f64232a8cc18ca6c7d8564,298.15,101.325,1,CCOC(=O)CC,1.0,0.8840200000000001,0.0,0.9028435483005204,0.00023808339924821553
efaa7c69b4b74e93b73544d921a61508,298.15,101.325,1,CC(=O)OCC(C)C,1.0,0.8661200000000002,0.0,0.8957388376537394,0.00024140493495743227
7fd8a511dc49492d8c73d830a95080f7,298.15,101.325,1,CC(=O)OCC(C)C,1.0,0.8661200000000002,0.0,0.8957388376537394,0.00024140493495743227
bc09e191cba74567a3c40832ec158241,298.15,101.325,1,CCC(C)(C)O,1.0,0.8042100000000002,0.0,0.8257647632556089,0.0004808702131331907
c070a35519e94a759b1144dbb5b2c9f9,298.15,101.325,1,CCC(C)(C)O,1.0,0.8042100000000002,0.0,0.8257647632556089,0.0004808702131331907
c332f7ee4a6742688a6b713442908fd6,298.15,101.325,1,OCCO,1.0,1.1098800000000004,0.0,1.125464419269719,0.00034791642276363517
2378b095b5d54af9b29840f1acf98337,298.15,101.325,1,OCCO,1.0,1.1098800000000004,0.0,1.125464419269719,0.00034791642276363517
6b280aa30426453980a08d19c6a3ca5a,298.15,101.325,1,COCCO,1.0,0.9601000000000004,0.0,0.9910530072948767,0.0002589165312246304
b3a10cba9c7d4253b82bfe2083cdd6e2,298.15,101.325,1,COCCO,1.0,0.9601000000000004,0.0,0.9910530072948767,0.0002589165312246304
01152e926b654961be648011c7418d27,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7992473969126406,0.00028721291027343867
ed5a56997e314486ab8ed36415cfa3d4,298.15,101.325,1,CCCO,1.0,0.7996200000000002,0.0,0.7992473969126406,0.00028721291027343867
9c479eb2beb84f2cb587e9be76ec1e0e,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0928882920262888,0.0003005721836966957
718eb7740e6c4fb988a29a0bfe34fdbf,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0928882920262888,0.0003005721836966957
c99be95d6028442c99abf3c90f131d13,298.15,101.325,1,COC(=O)[C@@H](C)CO,1.0,1.0696,0.0,1.0928882920262888,0.0003005721836966957
ac8d7737a16b4edbb765dcb0056841e9,298.15,101.325,1,CCC(=O)OC,1.0,0.9101800000000002,0.0,0.9310120223767657,0.0002458244815249672
419b807ca4cf472093cdf040262225c2,298.15,101.325,1,CCC(=O)OC,1.0,0.9101800000000002,0.0,0.9310120223767657,0.0002458244815249672
58324f6540d3468dae47d366b34c8d4b,298.15,101.325,1,O=CO,1.0,1.2112900000000002,0.0,1.297100733237759,0.000392423454521525
5db5381a899545b58870436b57a71edf,298.15,101.325,1,O=CO,1.0,1.2112900000000002,0.0,1.297100733237759,0.000392423454521525
0313221625874bfe88df5a379e286e75,298.15,101.325,1,CCCOC=O,1.0,0.8998600000000002,0.0,0.9426159912186878,0.0002525027717562371
7cbf3fe9c86b4df1ab68c3c768794956,298.15,101.325,1,CCCOC=O,1.0,0.8998600000000002,0.0,0.9426159912186878,0.0002525027717562371
fc77720a29104bb99b69a121b3351409,298.15,101.325,1,CCCCCCO,1.0,0.8152800000000001,0.0,0.8189228325923589,0.00023491690233891049
3b0d16b048bd4d1ba3f71ea47b53f5b1,298.15,101.325,1,CCCCCCO,1.0,0.8152800000000001,0.0,0.8189228325923589,0.00023491690233891049
245af9c6c1c64d35bc0ec0caf7d5a0ae,298.15,101.325,1,OCCCO,1.0,1.0499000000000005,0.0,1.0639641382815834,0.00032124192192973773
54f65801a167422a9cdc5af000b84f2c,298.15,101.325,1,OCCCO,1.0,1.0499000000000005,0.0,1.0639641382815834,0.00032124192192973773
2ed445c883354497959eb2b26b8751aa,298.15,101.325,1,CCCCCC(=O)O,1.0,0.9220600000000002,0.0,0.9551597611194181,0.00029422396619879874
64228b5f8eed447b9abfffbcc8b884c4,298.15,101.325,1,CCCCCC(=O)O,1.0,0.9220600000000002,0.0,0.9551597611194181,0.00029422396619879874
3873480e9fbf42a1ae0e11b2b8e55a48,298.2,101.325,1,CCOC(=O)CCC(=O)OCC,1.0,1.03534,0.0,1.064862805549839,0.00020549065603927663
7ed6717ab318453ead16134fbb552e29,298.2,101.325,1,CCOC(=O)CCC(=O)OCC,1.0,1.03534,0.0,1.064862805549839,0.00020549065603927663
10b91061667d4852baa2bf2feb865941,298.15,101.325,1,CCCCC(=O)OC,1.0,0.8845900000000002,0.0,0.9038693614391866,0.00018512411448909274
8776ab08bf0b4a6e8b41b9954a3c10f8,298.15,101.325,1,CCCCC(=O)OC,1.0,0.8845900000000002,0.0,0.9038693614391866,0.00018512411448909274
a08f8dea01504ac884eeea66ec87dbc4,298.15,101.325,1,CCCCC(=O)O,1.0,0.9339000000000002,0.0,0.9735968454357684,0.0003057638344475028
84a4554580554e5f9332723b06b1ebfc,298.15,101.325,1,CCCCC(=O)O,1.0,0.9339000000000002,0.0,0.9735968454357684,0.0003057638344475028
66cdbc1186ef4fbe80096b6cebf82c4c,298.15,101.325,1,CC(=O)OCCC(C)C,1.0,0.8679100000000002,0.0,0.8932793989875141,0.00021640891094274132
86a7dc9c93684e0c9e878b08ec4ab44b,298.15,101.325,1,CC(=O)OCCC(C)C,1.0,0.8679100000000002,0.0,0.8932793989875141,0.00021640891094274132
5536a9e17ba142b4855917c4903d5890,298.2,101.325,1,COC(=O)CC(C)=O,1.0,1.0711790000000003,0.0,1.0908667251819193,0.00022252949544003498
b5e3158aa87645e682a40ad76913eae5,298.2,101.325,1,COC(=O)CC(C)=O,1.0,1.0711790000000003,0.0,1.0908667251819193,0.00022252949544003498
0bce03156be24aada13b3518d3682b56,298.15,101.325,1,OC1CCCCC1,1.0,0.9450770000000004,0.0,0.9504800891286707,0.00039846245335245804
7d2ea617866248ebaed5774afec92665,298.15,101.325,1,OC1CCCCC1,1.0,0.9450770000000004,0.0,0.9504800891286707,0.00039846245335245804
d84d7243c4f94ade8d356b1922ddfdc7,298.15,101.325,1,CCOC=O,1.0,0.91417,0.0,0.9738269982820457,0.00030640645586808455
c1ae11730c844210a94810d42de0b0ac,298.15,101.325,1,CCOC=O,1.0,0.91417,0.0,0.9738269982820457,0.00030640645586808455
27702ec4229e423ba91387f9eed3639d,298.15,101.325,1,CCCC(=O)O,1.0,0.9531700000000002,0.0,0.9910533566887133,0.0002647150808464718
892e3dc152d541ad985e11fcf4cf292e,298.15,101.325,1,CCCC(=O)O,1.0,0.9531700000000002,0.0,0.9910533566887133,0.0002647150808464718
2ee685b2577a496881db8ba6ad8fb514,298.15,101.325,1,CCCC(=O)OC,1.0,0.8924200000000002,0.0,0.914214090495055,0.0002458358202980984
f86462eefe024103bdedc517a9e1c01d,298.15,101.325,1,CCCC(=O)OC,1.0,0.8924200000000002,0.0,0.914214090495055,0.0002458358202980984
425935329a914b8d8d6a74cb29554bb4,298.15,101.325,1,CC(C)CCO,1.0,0.8044600000000002,0.0,0.8189772688599725,0.00022346130847597192
fe481c7daff54e8d8dee65fa8ccb7b49,298.15,101.325,1,CC(C)CCO,1.0,0.8044600000000002,0.0,0.8189772688599725,0.00022346130847597192
4b77c74379d0470b8709a99e1e40b65b,298.15,101.325,1,O=C1CCCO1,1.0,1.1242790000000005,0.0,1.135401170726019,0.0002149639365121052
53a8da90285f47a7bfb4f63a5b072d73,298.15,101.325,1,O=C1CCCO1,1.0,1.1242790000000005,0.0,1.135401170726019,0.0002149639365121052
ac19d30dade444bf81d23824b5e9aa54,298.15,101.325,1,CCCC(=O)OCC,1.0,0.8735400000000002,0.0,0.8925487769887935,0.00021098090286797872
eae80f09cbcf4e12a2479bb88b20afbe,298.15,101.325,1,CCCC(=O)OCC,1.0,0.8735400000000002,0.0,0.8925487769887935,0.00021098090286797872
4e62840b92074731b38d60501a233a47,298.15,101.325,1,CCOC(=O)C(=O)OCC,1.0,1.0729000000000004,0.0,1.1196501351314476,0.00024248670172935367
5a0588a69bff4cc6bdba436805c9998e,298.15,101.325,1,CCOC(=O)C(=O)OCC,1.0,1.0729000000000004,0.0,1.1196501351314476,0.00024248670172935367
003e1b5702184d63aa883ca317b07a11,298.15,101.325,1,CCCCCC(=O)OCC,1.0,0.8662900000000001,0.0,0.8816363798018957,0.00018164517138687954
9eee0e25a9e24b1e913f71caf39f5132,298.15,101.325,1,CCCCCC(=O)OCC,1.0,0.8662900000000001,0.0,0.8816363798018957,0.00018164517138687954
e8598267ed2d4a16a3fe9142487c2d4b,298.15,101.325,1,CCOC(=O)CC(C)=O,1.0,1.0234500000000002,0.0,1.041127761387785,0.000271030400098717
8f48faf04add4f069bec2fd507bfa56b,298.15,101.325,1,CCOC(=O)CC(C)=O,1.0,1.0234500000000002,0.0,1.041127761387785,0.000271030400098717
8cd3a0812fcd4709bf8ae062c1bf845d,298.15,101.325,1,OCCCCO,1.0,1.0130400000000002,0.0,1.0276480295254802,0.00033877612596579964
47494fe603174074848cba3cc3b41803,298.15,101.325,1,OCCCCO,1.0,1.0130400000000002,0.0,1.0276480295254802,0.00033877612596579964
a67626f42acd4cc1a8a07c70d74c191a,298.15,101.325,1,COC(=O)[C@H](C)CO,1.0,1.0675000000000003,0.0,1.0913741999351934,0.00037648910558531017
87242b9ac23646aeb129efd67f596d9b,298.15,101.325,1,COC(=O)[C@H](C)CO,1.0,1.0675000000000003,0.0,1.0913741999351934,0.00037648910558531017
c72a8e7359214c0090832da56ff64dd8,298.15,101.325,1,COC(=O)[C@H](C)CO,1.0,1.0675000000000003,0.0,1.0913741999351934,0.00037648910558531017
769ae1f9fd8e4a31ada07103c8203171,298.15,101.325,1,CCCCOC=O,1.0,0.8884700000000002,0.0,0.9262137602961563,0.00022180412977152592
66e15e3387fc47c09f37e763952fbe48,298.15,101.325,1,CCCCOC=O,1.0,0.8884700000000002,0.0,0.9262137602961563,0.00022180412977152592
c70d9e06fd5f4980b9c5dc822221a031,298.15,101.325,1,CCC(=O)O,1.0,0.9878470000000004,0.0,1.030492683407878,0.00026992122704021286
deb2ae4adfb946a5abf814eff5f86598,298.15,101.325,1,CCC(=O)O,1.0,0.9878470000000004,0.0,1.030492683407878,0.00026992122704021286
79a1232a20394a8fba4d75cbae0b1b04,298.15,101.325,1,CCCCCO,1.0,0.8110400000000002,0.0,0.812557543439179,0.00017966042500133339
a4458ccf96964739858ec7caefe00e2e,298.15,101.325,1,CCCCCO,1.0,0.8110400000000002,0.0,0.812557543439179,0.00017966042500133339
3a290d6bf01c4860ab987a7b93f884b5,298.15,101.325,1,COC(C)=O,1.0,0.9273,0.0,0.9619358757575369,0.0002963547145154749
9a9cf70274ec4620a11cf3365d6d4348,298.15,101.325,1,COC(C)=O,1.0,0.9273,0.0,0.9619358757575369,0.0002963547145154749
c066c973c2e74902b8db7fc73993e863,298.15,101.325,1,CC(C)C(=O)O,1.0,0.9431900000000004,0.0,0.994942125964833,0.00032618346892671714
6a4326c5283142c58c66e80217b8c78c,298.15,101.325,1,CC(C)C(=O)O,1.0,0.9431900000000004,0.0,0.994942125964833,0.00032618346892671714
40e095a40afa456188182751ae9fc5cd,298.15,101.325,1,OCC(O)CO,1.0,1.2585200000000003,0.0,1.270728821808885,0.00024291851781513328
33d6c424f7c84facb55cc500f972940a,298.15,101.325,1,OCC(O)CO,1.0,1.2585200000000003,0.0,1.270728821808885,0.00024291851781513328
