Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol)
998312d12caa4baa9a79ec7bc058c651,298.15,101.3,2,OCCO,0.7436,CO,0.2564,0.08238,0.0,0.09763615078156818,0.04279142331922547
05cc390e952348f0a66c483cfb492b28,298.15,101.3,2,OCCO,0.2374,CO,0.7626,0.10027,0.0,0.18722921701896666,0.030115404048895615
b08c347a1e4944f199603887bc7d1ec9,298.15,101.3,2,OCCO,0.5212,CO,0.4788,0.11785,0.0,0.22254152811462546,0.03174481307648536
67fd1b1ec5d0464c8b65925b5233886c,298.15,101.0,2,CCCCCCO,0.738,CCCCCC(=O)O,0.262,0.4,0.0,0.2837094597111829,0.0513060810120136
e7a08a269c7743469364b9e6c4751cd9,298.15,101.0,2,CCCCCCO,0.256,CCCCCC(=O)O,0.7440000000000001,0.58,0.0,0.015166964875737321,0.05450015035939028
632d145ba57b4ed98199bd2bf4eb48f2,298.15,101.0,2,CCCCCCO,0.506,CCCCCC(=O)O,0.494,0.624,0.0,0.3076290419749306,0.06198585306394715
7eb5269639a94ecfb54f879d1917ffeb,298.15,101.3,2,CCC(C)(C)O,0.2702,CCCCO,0.7298,-0.6497,0.0,-0.3583420272491864,0.05406873461088112
a9f1bcb8cc6b4606871f73e71a2d1fc1,298.15,101.3,2,CCC(C)(C)O,0.7313,CCCCO,0.2687,-0.6067,0.0,-0.5705886476188198,0.06026287777458287
166c83affdea4afa9ada8e440b859526,298.15,101.3,2,CCC(C)(C)O,0.4609,CCCCO,0.5391,-0.8,0.0,-0.5855779616072692,0.049729277727593925
4c3a0a78881a4c47ad6fa85f7b486927,298.2,101.3,2,CCOC(=O)C(=O)OCC,0.499,CCCO,0.501,2.025,0.0,1.6252963419029527,0.047558098723974256
d56eb7a3f0bc487586ee6638ef4cb7d4,298.2,101.3,2,CCOC(=O)C(=O)OCC,0.2491,CCCO,0.7509,1.588,0.0,1.2898459321394995,0.045787049449839246
7f3ec727838f45b59cf328a6527ee5a6,298.2,101.3,2,CCOC(=O)C(=O)OCC,0.7487,CCCO,0.2513,1.6219999999999999,0.0,1.0446227393878758,0.06798711831309223
fe6cfcaeaac040c78ba9e911ce8b1b44,298.15,100.0,2,COC(C)=O,0.4945,CCCCC(=O)OC,0.5055,0.23800000000000002,0.0,0.1198259023634698,0.042051862180716035
707ecba052994562b70d10f47ad49401,298.15,100.0,2,COC(C)=O,0.2661,CCCCC(=O)OC,0.7339,0.17800000000000002,0.0,0.1654355794679887,0.04678389209898271
1c4efb9bdcd7442b98400c5ca70c14f9,298.15,100.0,2,COC(C)=O,0.7653,CCCCC(=O)OC,0.2347,0.17300000000000001,0.0,0.15433561943426843,0.031936455666488624
4d91fb70425e4571b62d92680d595e54,298.15,101.3,2,CCC(C)(C)O,0.7306,CCO,0.2694,-0.7709,0.0,-0.38213122357930374,0.06274210811118355
b8347b368f17494095f6c1d3616b2a68,298.15,101.3,2,CCC(C)(C)O,0.4607,CCO,0.5393,-0.95,0.0,-0.39179471621669393,0.04934677115672978
a5c3f36a2d1547978286ac2074cf03d6,298.15,101.3,2,CCC(C)(C)O,0.2807,CCO,0.7193,-0.7056,0.0,-0.32247352607050317,0.03609342704556673
2eb460a5f6b646f49fe6c8e1cc06ba9d,300.0,101.0,2,OC1CCCCC1,0.2454,CC(C)O,0.7546,0.1491,0.0,0.09314531533680181,0.0439625205291045
a304e1259a9b4f51bc3013afd41f2dd8,300.0,101.0,2,OC1CCCCC1,0.7173,CC(C)O,0.2827,0.1694,0.0,0.2805030786478291,0.07521687966868032
fa647da6889a4f24875a145dea6c6787,300.0,101.0,2,OC1CCCCC1,0.5462,CC(C)O,0.4538,0.1949,0.0,0.4053026444775645,0.05173238831740527
2dcb0847fc6840e48ffbf9b527b1d873,298.15,101.3,2,OCCO,0.7581,CCO,0.2419,0.26366999999999996,0.0,0.3861866998121428,0.04059535511369356
5412b086acde486bb04ad7f4bb6b3cc7,298.15,101.3,2,OCCO,0.2587,CCO,0.7413,0.35141,0.0,0.4534151142980085,0.03411541036385205
dbeff73f1653478b8148d38f778a1b95,298.15,101.3,2,OCCO,0.5112,CCO,0.4888,0.39557,0.0,0.49184955045946666,0.03602857975879049
4ae0a3cc12db4edc9f70939651917635,298.15,101.3,2,CCC(C)(C)O,0.7319,CO,0.2681,-1.0696,0.0,-0.49455540084182203,0.05752337012633642
54ea65c149d2468998c6f3266622da25,298.15,101.3,2,CCC(C)(C)O,0.2731,CO,0.7269,-0.8036,0.0,-0.29366854047407553,0.032125445349064786
354e22079eb942f48bf5c78ec4312877,298.15,101.3,2,CCC(C)(C)O,0.4608,CO,0.5392,-1.2,0.0,-0.46799736507758993,0.05476574127375968
189e1ac29a5b452d94d88c259701e8e0,298.15,100.0,2,COC(C)=O,0.5178,CCCC(=O)OC,0.4822,0.151,0.0,0.10414719314739429,0.03804507803873152
02192ccefea242b39363d0548779c5e9,298.15,100.0,2,COC(C)=O,0.774,CCCC(=O)OC,0.226,0.102,0.0,0.03608131696823369,0.03769695902640309
68d4fb49ffdd49779cf6320765cb060e,298.15,100.0,2,COC(C)=O,0.3042,CCCC(=O)OC,0.6958,0.122,0.0,-0.0023298382603229584,0.03300043392236018
f818f65207a14a91a7bfe191a9843323,298.15,101.3,2,CCC(C)(C)O,0.7292,CCCO,0.2708,-0.6715,0.0,-0.3285410008874976,0.07445908787549795
0ef31c38889d4d9588027e03271ea0b5,298.15,101.3,2,CCC(C)(C)O,0.4599,CCCO,0.5401,-0.8588,0.0,-0.5095119259525767,0.05076287757798264
4611c492c6db48c2afd79b4a580ec135,298.15,101.3,2,CCC(C)(C)O,0.2802,CCCO,0.7198,-0.6561,0.0,-0.4187631912218972,0.04461571506578644
199d6cdc2f8a4649adb20d14e4e578b5,298.15,101.3,2,OCCO,0.2555,CC(C)O,0.7445,0.5350600000000001,0.0,0.4228394110767937,0.04330533465949759
58bb45ff483942f1bb54ec791159752e,298.15,101.3,2,OCCO,0.7617,CC(C)O,0.2383,0.39786,0.0,0.4230038013946533,0.03904204902854875
b0cf33d59509406491db0b57e98bec20,298.15,101.3,2,OCCO,0.4776,CC(C)O,0.5224,0.60107,0.0,0.6431382385122957,0.04066626090507697
4944369e55ba4a7fab5ccc69a2c7db15,300.0,101.0,2,OC1CCCCC1,0.3025,CCCCO,0.6975,0.0895,0.0,0.1962779786120521,0.042327237098890594
8ba6f9436c1b4438b1a1217c888d3aff,300.0,101.0,2,OC1CCCCC1,0.7842,CCCCO,0.2158,0.0922,0.0,0.07555466225679197,0.05122889879194382
4260d31730c546d3ad302d36950b8b49,300.0,101.0,2,OC1CCCCC1,0.4484,CCCCO,0.5516,0.1133,0.0,0.2968963676621783,0.043314743974221095
1fc6460599044489806401eb1a95ef1a,300.0,101.0,2,OC1CCCCC1,0.7266,CO,0.2734,0.1332,0.0,0.5100441797531303,0.05167140903145043
cc11ec8d5ae64c9698e13dff1bc65f58,300.0,101.0,2,OC1CCCCC1,0.4871,CO,0.5129,0.2149,0.0,0.5021586988175635,0.045418086397665584
951b1ea673d94ac58550d7a84976eef9,300.0,101.0,2,OC1CCCCC1,0.2234,CO,0.7766,0.196,0.0,0.3870619085137186,0.027185895338786726
fede111dda8f4828a5c73bad40dcac63,298.15,101.3,2,OCCO,0.7574,CCCO,0.2426,0.42618,0.0,0.4916900025187303,0.037747618819798635
149d5a9d4caf41bb8473a50407d743e9,298.15,101.3,2,OCCO,0.5229,CCCO,0.4771,0.60422,0.0,0.6687885187099383,0.03844789993544151
0ccfa0246e184d4890764efbf01561f3,298.15,101.3,2,OCCO,0.2511,CCCO,0.7489,0.5280600000000001,0.0,0.5562720327211039,0.037913688722946794
4661852202a84579bccbfeda737a22a4,298.15,100.0,2,CCOC(=O)CC(C)=O,0.7007,CCCO,0.2993,1.6319,0.0,0.7019873034068382,0.04749768601052478
661c15e26ccd4e58a199a6dbe2ac1e31,298.15,100.0,2,CCOC(=O)CC(C)=O,0.4997,CCCO,0.5003,1.881,0.0,0.9636321536194998,0.04126331713201391
e07841a1ca734fc599e07569cc8dcc1c,298.15,100.0,2,CCOC(=O)CC(C)=O,0.1998,CCCO,0.8002,1.3555,0.0,0.7006092703483127,0.03873161570460953
357afedcf3584df781437ac4abc5d671,300.0,101.0,2,OC1CCCCC1,0.7119,CCO,0.2881,0.1454,0.0,0.3054906294225326,0.04714929120534432
36ef02aeafba45f4ba84609b07122457,300.0,101.0,2,OC1CCCCC1,0.2501,CCO,0.7499,0.1468,0.0,0.23627256732887458,0.038974850324365866
e4409534cfe74d9b9f540cb8cebefa4c,300.0,101.0,2,OC1CCCCC1,0.5436,CCO,0.4564,0.1772,0.0,0.3401941692125412,0.042342000838217264
d3606a24a2f4414e92e9294b340919b1,298.15,100.0,2,CC(=O)O,0.5,CCOC(C)=O,0.5,0.0,0.0,-1.5141698903600513,0.034808611409269136
2d09e8d8901a4bb69cefe88c4fc389aa,298.15,101.3,2,CCOC(=O)CC(C)=O,0.1996,CCCCCO,0.8004,1.3840000000000001,0.0,1.0201708516052086,0.05366516665010493
7ddd9dd0918a406aae23ff513f9e9fd6,298.15,101.3,2,CCOC(=O)CC(C)=O,0.7995,CCCCCO,0.2005,1.431,0.0,0.7448120908387921,0.0507482128362649
5766a4e1fb844232ba3e753c61348cad,298.15,101.3,2,CCOC(=O)CC(C)=O,0.5003,CCCCCO,0.4997,1.945,0.0,1.2758830555616498,0.05146789305450087
7694c14079e9469a97e273188a64c59f,298.15,101.3,2,OCCO,0.7527,CCCCO,0.2473,0.55438,0.0,0.7086086956282571,0.0442933746841082
4d2775ae17094aeb8dcfb85a80c6c8d2,298.15,101.3,2,OCCO,0.225,CCCCO,0.775,0.6030800000000001,0.0,0.7062011521077096,0.051249510349281845
8b44508ead144870981b75104e338e0a,298.15,101.3,2,OCCO,0.5224,CCCCO,0.4776,0.73252,0.0,0.8367545179239357,0.040445502386608156
0a5fe805f4b2486480e9f1cbe96cf861,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.2496,CCOC(C)=O,0.7504,-0.006,0.0,-0.020603991187059023,0.04014937025745472
e56dcc0f66384ce589d4588581416bda,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.5003,CCOC(C)=O,0.4997,-0.005,0.0,-0.0041893197380744596,0.04349299783849123
c8d761a86a244f40b80dd4ac77c1ace6,298.15,101.3,2,CCOC(=O)CC(=O)OCC,0.7514,CCOC(C)=O,0.2486,-0.003,0.0,-0.038297214006803415,0.05015436152969017
2ea302dc525b437096caedb8542e8e48,298.15,101.0,2,CCOC(C)=O,0.7988,CCCCOC(C)=O,0.2012,0.0524,0.0,0.028832906302783456,0.03683091177676309
b07e106aa6834fbc84bbbaca562fc87d,298.15,101.0,2,CCOC(C)=O,0.4982,CCCCOC(C)=O,0.5018,0.076,0.0,0.07363871344599349,0.04023375582019538
c5b1555baacf45d3b91c68d4a8db3d14,298.15,101.0,2,CCOC(C)=O,0.2993,CCCCOC(C)=O,0.7007,0.0594,0.0,0.1046511887853363,0.04453773255139543
86ef0eb5b4d24984b078de194674ba24,300.0,101.0,2,OC1CCCCC1,0.7223,CCCO,0.2777,0.0859,0.0,0.10959159274734276,0.04871711561046055
d3fef85e58de4377a6e9db527c25a61d,300.0,101.0,2,OC1CCCCC1,0.2326,CCCO,0.7674,0.0631,0.0,0.07019652832223855,0.044047293243450594
189d0c62f85b4f5e89cfa4b55c9be412,300.0,101.0,2,OC1CCCCC1,0.4614,CCCO,0.5386,0.0946,0.0,0.19380378281674737,0.04546852265939721
f2af9e16348e44d98eaef0d621156f31,298.15,101.3,2,CCC(C)(C)O,0.7278,CCCCCO,0.2722,-0.5306,0.0,-0.36188075879755477,0.06071722453462933
3a8c0127a6134a6a85ed6ba55cbb247c,298.15,101.3,2,CCC(C)(C)O,0.4566,CCCCCO,0.5434,-0.6845,0.0,-0.4386514242389161,0.04668247104527199
882ec8869f6947269edb104d9e79873b,298.15,101.3,2,CCC(C)(C)O,0.27,CCCCCO,0.73,-0.5687,0.0,-0.44706572391773847,0.06796309797212127
19f87a210c854534ac8035319b9a9bff,298.2,101.3,2,COC(=O)CC(C)=O,0.5008,CCCO,0.4992,2.053,0.0,1.1521679934064792,0.035559515219116135
dab8fa4643a545dbb99af5a0ddef313f,298.2,101.3,2,COC(=O)CC(C)=O,0.2993,CCCO,0.7007,1.7990000000000002,0.0,1.0610453407675067,0.03675471785099153
d3dbe0bf49944866a8fbe91b2a2f8dce,298.2,101.3,2,COC(=O)CC(C)=O,0.7,CCCO,0.3,1.788,0.0,0.9020437313889715,0.04030461795985415
